Date,City,District_Code,Division_Type,Frontage,Bedroom,Restroom,Floor,Ground_Area,Living_Area,Price
2023-05-31, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,47,94.0,1760
2023-05-31, TPHCM,D3HCM,Urban,0,2,2,2.0,59,118.0,1412
2023-05-31, TPHCM,D6HCM,Urban,0,3,3,2.0,58,116.0,2833
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,2,2,3.0,48,144.0,2150
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,3,3,3.0,50,150.0,3450
2023-05-31, TPHCM,DTANPHUHCM,Urban,0,3,2,2.0,64,128.0,1520
2023-05-31, TPHCM,D5HCM,Urban,0,2,2,2.0,53,106.0,3154
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,4,4,3.0,61,183.0,2780
2023-05-31, TPHCM,D7HCM,Urban,0,2,2,2.0,53,106.0,2980
2023-05-31, TPHCM,D10HCM,Urban,0,3,3,2.0,1,2.0,1750
2023-05-31, TPHCM,D8HCM,Urban,0,2,3,2.0,1,2.0,1780
2023-05-31, TPHCM,D1HCM,Urban,0,1,2,2.0,52,104.0,2844
2023-05-31, TPHCM,DBINHTHANHHCM,Urban,0,2,2,2.0,47,94.0,1231
2023-05-31, TPHCM,D8HCM,Urban,0,4,4,3.0,65,195.0,3480
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,4,4,3.0,58,174.0,1930
2023-05-31, TPHCM,D8HCM,Urban,0,4,4,3.0,61,183.0,2580
2023-05-31, TPHCM,D9TDHCM,Urban,1,4,5,4.0,112,448.0,3250
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,4,4,3.0,56,168.0,1760
2023-05-31, TPHCM,D9TDHCM,Urban,0,4,3,4.0,52,208.0,6450
2023-05-31, TPHCM,DPHUNHUANHCM,Urban,0,3,3,3.0,42,126.0,1770
2023-05-31, TPHCM,DPHUNHUANHCM,Urban,0,4,5,3.0,84,252.0,2780
2023-05-31, TPHCM,D9TDHCM,Urban,0,2,2,3.0,69,207.0,8000
2023-05-31, TPHCM,D10HCM,Urban,0,3,3,3.0,50,150.0,1920
2023-05-31, TPHCM,DPHUNHUANHCM,Urban,0,5,4,5.0,45,225.0,3250
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,4,4,3.0,65,195.0,1890
2023-05-31, TPHCM,D1HCM,Urban,0,4,5,3.0,53,159.0,4230
2023-05-31, TPHCM,D9TDHCM,Urban,0,4,3,3.0,55,165.0,2720
2023-05-31, TPHCM,DBINHTHANHHCM,Urban,1,6,6,3.0,84,252.0,13900
2023-05-31, TPHCM,D9TDHCM,Urban,0,4,2,2.0,171,342.0,7250
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,5,6,4.0,82,328.0,4230
2023-05-31, TPHCM,DTHUDUCHCM,Urban,0,3,4,3.0,50,150.0,2260
2023-05-31, TPHCM,D8HCM,Urban,0,3,3,3.0,52,156.0,1950
2023-05-31, TPHCM,D4HCM,Urban,0,2,2,2.0,36,72.0,1355
2023-05-31, TPHCM,D4HCM,Urban,0,2,2,2.0,45,90.0,1520
2023-05-31, TPHCM,D7HCM,Urban,0,4,2,2.0,72,144.0,1850
2023-05-31, TPHCM,D4HCM,Urban,0,2,2,2.0,74,148.0,2920
2023-05-31, TPHCM,D3HCM,Urban,0,3,4,3.0,70,210.0,3600
2023-05-31, TPHCM,D1HCM,Urban,0,6,6,3.0,76,228.0,4250
2023-05-31, TPHCM,D1HCM,Urban,0,4,4,3.0,60,180.0,3520
2023-05-31, TPHCM,DGOVAPHCM,Urban,0,5,4,3.0,75,225.0,2360
2023-05-31, TPHCM,D10HCM,Urban,0,2,2,2.0,44,88.0,1780
2023-05-31, TPHCM,D10HCM,Urban,0,4,5,3.0,50,150.0,1860
2023-05-31, TPHCM,D11HCM,Urban,0,4,4,3.0,62,186.0,1370
2023-05-31, TPHCM,D6HCM,Urban,1,5,6,3.0,150,450.0,4150
2023-05-31, TPHCM,DGOVAPHCM,Urban,0,5,14,2.0,68,136.0,1625
2023-05-31, TPHCM,D5HCM,Urban,0,3,3,2.0,52,104.0,1650
2023-05-31, TPHCM,D6HCM,Urban,0,4,4,3.0,72,216.0,3650
2023-05-31, TPHCM,D7HCM,Urban,0,3,4,3.0,48,144.0,1820
2023-05-31, TPHCM,D12HCM,Urban,0,2,2,2.0,52,104.0,1250
2023-05-31, TPHCM,D6HCM,Urban,0,2,2,2.0,49,98.0,1750
2023-05-31, TPHCM,DBINHTANHCM,Urban,0,2,2,2.0,65,130.0,1358
2023-05-31, TPHCM,D7HCM,Urban,0,2,3,2.0,51,102.0,1770
2023-05-31, TPHCM,D6HCM,Urban,0,4,3,3.0,62,186.0,2270
2023-05-31, TPHCM,DTANPHUHCM,Urban,0,3,3,3.0,62,186.0,1260
2023-05-31, TPHCM,D6HCM,Urban,0,3,2,2.0,61,122.0,1870
2023-05-31, TPHCM,D5HCM,Urban,0,2,3,3.0,52,156.0,2260
2023-05-31, TPHCM,D5HCM,Urban,1,3,2,3.0,48,144.0,1850
2023-05-31, TPHCM,D5HCM,Urban,0,4,3,3.0,58,174.0,2320
2023-05-31, TPHCM,DBINHTANHCM,Urban,0,4,3,4.0,32,128.0,1460
2023-05-31, TPHCM,D5HCM,Urban,0,2,2,2.0,45,90.0,1950
2023-05-31, TPHCM,D6HCM,Urban,1,4,4,5.0,61,305.0,1680
2023-05-31, TPHCM,DPHUNHUANHCM,Urban,0,4,4,3.0,73,219.0,1980
2023-05-31, TPHCM,D5HCM,Urban,0,2,2,2.0,46,92.0,3950
2023-05-31, TPHCM,D4HCM,Urban,0,4,3,3.0,4,12.0,2070
2023-05-31, TPHCM,D9TDHCM,Urban,0,3,3,3.0,58,174.0,1765
2023-05-31, TPHCM,D6HCM,Urban,0,3,3,3.0,53,159.0,3240
2023-05-31, TPHCM,D3HCM,Urban,0,4,3,3.0,66,198.0,2250
2023-05-31, TPHCM,DTHUDUCHCM,Urban,0,4,4,2.0,62,124.0,1750
2023-05-31, TPHCM,D1HCM,Urban,0,4,4,2.0,74,148.0,3175
2023-05-31, TPHCM,D9TDHCM,Urban,0,2,2,3.0,48,144.0,1690
2023-05-31, TPHCM,D6HCM,Urban,1,3,2,3.0,50,150.0,4050
2023-05-31, TPHCM,D6HCM,Urban,0,2,2,2.0,70,140.0,4150
2023-05-31, TPHCM,DBINHTANHCM,Urban,0,4,4,3.0,60,180.0,1765
2023-05-31, TPHCM,DTANPHUHCM,Urban,0,4,3,3.0,72,216.0,2420
2023-05-31, TPHCM,DTANPHUHCM,Urban,0,2,2,2.0,39,78.0,2130
2023-05-31, TPHCM,DTANPHUHCM,Urban,0,3,3,2.0,56,112.0,2355
2023-05-31, TPHCM,DBINHTHANHHCM,Urban,1,4,4,3.0,80,240.0,2950
2023-05-31, TPHCM,D10HCM,Urban,0,4,4,3.0,46,138.0,3620
2023-05-31, TPHCM,D10HCM,Urban,0,4,4,3.0,52,156.0,2650
2023-05-31, TPHCM,D11HCM,Urban,0,3,3,3.0,57,171.0,2450
2023-05-31, TPHCM,D3HCM,Urban,0,3,3,2.0,45,90.0,3518
2023-05-31, TPHCM,D6HCM,Urban,0,4,4,2.0,56,112.0,3480
2023-05-31, TPHCM,D8HCM,Urban,0,4,3,3.0,75,225.0,1935
2023-05-31, TPHCM,D5HCM,Urban,0,6,5,3.0,64,192.0,1958
2023-05-31, TPHCM,DTHUDUCHCM,Urban,0,4,4,2.0,75,150.0,3800
2023-05-31, TPHCM,D11HCM,Urban,0,2,2,2.0,55,110.0,1870
2023-05-31, TPHCM,D9TDHCM,Urban,0,2,2,2.0,45,90.0,1440
2023-05-31, TPHCM,D8HCM,Urban,0,2,2,2.0,25,50.0,2550
2023-05-31, TPHCM,D9TDHCM,Urban,1,4,5,3.0,150,450.0,16000
2023-05-31, TPHCM,D10HCM,Urban,1,5,4,4.0,60,240.0,17200
2023-05-31, TPHCM,D3HCM,Urban,0,4,3,5.0,60,300.0,14700
2023-05-31, TPHCM,D3HCM,Urban,1,7,4,5.0,49,245.0,26000
2023-05-31, TPHCM,DTHUDUCHCM,Urban,0,5,5,3.0,240,720.0,14999
2023-05-31, TPHCM,D3HCM,Urban,1,4,4,4.0,58,232.0,34000
2023-05-31, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,33,66.0,3900
2023-05-31, TPHCM,DGOVAPHCM,Urban,0,4,3,3.0,30,90.0,3200
2023-05-31, TPHCM,D7HCM,Urban,1,4,4,5.0,60,300.0,9300
2023-05-31, TPHCM,D7HCM,Urban,0,4,4,5.0,75,375.0,11500
2023-05-31, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,30,60.0,3000
2023-05-31, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,50,100.0,4500
2023-05-31, TPHCM,D6HCM,Urban,0,2,2,2.0,44,88.0,1127
2023-05-31, TPHCM,D11HCM,Urban,0,5,4,4.0,80,320.0,8000
2023-05-31, TPHCM,D12HCM,Urban,0,4,3,2.0,58,116.0,1930
2023-05-31, TPHCM,D6HCM,Urban,0,3,3,3.0,48,144.0,6800
2023-05-31, TPHCM,DBINHTHANHHCM,Urban,0,4,4,3.0,78,234.0,4545
2023-05-31, TPHCM,DBINHTANHCM,Urban,0,3,3,2.0,80,160.0,2140
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,4,3,3.0,50,150.0,2980
2023-05-31, TPHCM,D5HCM,Urban,0,3,2,2.0,54,108.0,2450
2023-05-31, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,45,90.0,2800
2023-05-31, TPHCM,D6HCM,Urban,0,2,2,2.0,53,106.0,2270
2023-05-31, TPHCM,DBINHTANHCM,Urban,0,3,3,3.0,62,186.0,3599
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,5,4,4.0,68,272.0,12500
2023-05-31, TPHCM,DBINHTHANHHCM,Urban,1,3,3,3.0,58,174.0,1690
2023-05-31, TPHCM,D6HCM,Urban,0,2,2,2.0,53,106.0,1770
2023-05-31, TPHCM,DTHUDUCHCM,Urban,0,4,4,4.0,80,320.0,2490
2023-05-31, TPHCM,D5HCM,Urban,0,3,3,2.0,60,120.0,2830
2023-05-31, TPHCM,DTANBINHHCM,Urban,0,6,6,5.0,136,680.0,5200
2023-05-31, TPHCM,D8HCM,Urban,0,3,2,2.0,51,102.0,1560
2023-05-31, TPHCM,D11HCM,Urban,0,2,2,2.0,84,168.0,1420
2023-05-31, TPHCM,D6HCM,Urban,0,5,4,3.0,83,249.0,3260
2023-05-31, TPHCM,DPHUNHUANHCM,Urban,0,4,3,3.0,51,153.0,4250
2023-05-31, TPHCM,DPHUNHUANHCM,Urban,0,3,3,3.0,52,156.0,2650
2023-05-31, TPHCM,DTANPHUHCM,Urban,0,4,4,3.0,54,162.0,1622
2023-05-31, TPHCM,D7HCM,Urban,0,3,3,3.0,59,177.0,2680
2023-05-30, TPHCM,D3HCM,Urban,0,3,3,3.0,41,123.0,5500
2023-05-30, TPHCM,DPHUNHUANHCM,Urban,1,8,8,5.0,44,220.0,7000
2023-05-30, TPHCM,D10HCM,Urban,1,3,3,4.0,27,108.0,5400
2023-05-30, TPHCM,DTANBINHHCM,Urban,0,5,5,4.0,35,140.0,3300
2023-05-30, TPHCM,DTANBINHHCM,Urban,1,4,3,5.0,44,220.0,13000
2023-05-30, TPHCM,DTANBINHHCM,Urban,0,3,2,4.0,32,128.0,4600
2023-05-30, TPHCM,DTANBINHHCM,Urban,0,2,2,3.0,21,63.0,2800
2023-05-30, TPHCM,DTANBINHHCM,Urban,0,4,3,3.0,50,150.0,6400
2023-05-30, TPHCM,D6HCM,Urban,0,4,5,3.0,64,192.0,1876
2023-05-30, TPHCM,D10HCM,Urban,1,4,3,3.0,63,189.0,1906
2023-05-30, TPHCM,D12HCM,Urban,0,2,2,2.0,70,140.0,1365
2023-05-30, TPHCM,DGOVAPHCM,Urban,0,4,5,4.0,80,320.0,2780
2023-05-30, TPHCM,DTANBINHHCM,Urban,0,2,2,2.0,63,126.0,1790
2023-05-30, TPHCM,DTANPHUHCM,Urban,0,2,2,2.0,63,126.0,1570
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,4,3,3.0,72,216.0,1950
2023-05-30, TPHCM,D1HCM,Urban,0,2,2,2.0,51,102.0,1756
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,45,90.0,3800
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,1,1,2.0,44,88.0,2200
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,1,2.0,25,50.0,2500
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,45,90.0,3800
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,30,60.0,2700
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,31,62.0,2750
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,3,2,2.0,55,110.0,3600
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,3,2,2.0,55,110.0,3450
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,45,90.0,3400
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,48,96.0,3600
2023-05-30, TPHCM,DTHUDUCHCM,Urban,1,2,2,2.0,52,104.0,3700
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,45,90.0,3300
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,56,112.0,3600
2023-05-30, TPHCM,D2TDHCM,Urban,1,4,4,3.0,307,921.0,120000
2023-05-30, TPHCM,D2TDHCM,Urban,1,0,0,3.0,820,2460.0,200000
2023-05-30, TPHCM,D2TDHCM,Urban,1,3,4,3.0,470,1410.0,100000
2023-05-30, TPHCM,D2TDHCM,Urban,1,8,8,3.0,700,2100.0,160000
2023-05-30, TPHCM,D2TDHCM,Urban,1,3,4,4.0,410,1640.0,130000
2023-05-30, TPHCM,D2TDHCM,Urban,1,4,5,4.0,220,880.0,32000
2023-05-30, TPHCM,DBINHTANHCM,Urban,1,7,4,3.0,90,270.0,6400
2023-05-30, TPHCM,DTANPHUHCM,Urban,0,4,4,2.0,95,190.0,6600
2023-05-30, TPHCM,SDNHABEHCM,Suburban,0,2,2,2.0,52,104.0,3950
2023-05-30, TPHCM,DPHUNHUANHCM,Urban,0,3,3,2.0,45,90.0,5200
2023-05-30, TPHCM,DTANBINHHCM,Urban,1,4,4,3.0,54,162.0,5200
2023-05-30, TPHCM,D9TDHCM,Urban,0,3,4,3.0,140,420.0,5500
2023-05-30, TPHCM,DGOVAPHCM,Urban,0,4,5,4.0,75,300.0,7300
2023-05-30, TPHCM,D9TDHCM,Urban,1,5,6,3.0,197,591.0,44870
2023-05-30, TPHCM,DGOVAPHCM,Urban,1,5,7,5.0,63,315.0,8300
2023-05-30, TPHCM,DPHUNHUANHCM,Urban,1,2,3,4.0,30,120.0,3900
2023-05-30, TPHCM,DTANBINHHCM,Urban,0,5,6,4.0,80,320.0,10800
2023-05-30, TPHCM,D10HCM,Urban,0,5,5,4.0,72,288.0,8600
2023-05-30, TPHCM,DGOVAPHCM,Urban,0,2,3,2.0,30,60.0,3000
2023-05-30, TPHCM,D3HCM,Urban,0,2,2,1.0,72,72.0,1932
2023-05-30, TPHCM,DTHUDUCHCM,Urban,0,3,4,4.0,110,440.0,6200
2023-05-30, TPHCM,DTHUDUCHCM,Urban,1,2,2,2.0,32,64.0,2700
2023-05-30, TPHCM,D6HCM,Urban,0,4,3,4.0,64,256.0,9950
2023-05-30, TPHCM,DTANPHUHCM,Urban,0,3,2,2.0,75,150.0,4800
2023-05-29, TPHCM,D6HCM,Urban,0,4,3,5.0,50,250.0,5550
2023-05-29, TPHCM,D12HCM,Urban,1,2,2,2.0,84,168.0,5040
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,24,24,4.0,225,900.0,18500
2023-05-29, TPHCM,D2TDHCM,Urban,1,8,6,6.0,62,372.0,22000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,64,128.0,5700
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,4,2.0,220,440.0,7500
2023-05-29, TPHCM,D9TDHCM,Urban,0,4,3,4.0,119,476.0,6600
2023-05-29, TPHCM,D9TDHCM,Urban,0,3,1,3.0,70,210.0,5990
2023-05-29, TPHCM,D9TDHCM,Urban,0,2,2,2.0,82,164.0,4650
2023-05-29, TPHCM,D9TDHCM,Urban,0,5,4,4.0,72,288.0,4800
2023-05-29, TPHCM,D9TDHCM,Urban,0,5,3,4.0,70,280.0,4800
2023-05-29, TPHCM,D9TDHCM,Urban,1,15,15,4.0,100,400.0,10700
2023-05-29, TPHCM,D9TDHCM,Urban,0,5,3,2.0,125,250.0,7600
2023-05-29, TPHCM,D9TDHCM,Urban,0,2,2,2.0,100,200.0,7400
2023-05-29, TPHCM,D9TDHCM,Urban,1,27,27,4.0,610,2440.0,27000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,5,3,2.0,210,420.0,26000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,4,4.0,120,480.0,10000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,8,8,4.0,125,500.0,12000
2023-05-29, TPHCM,D9TDHCM,Urban,1,5,4,4.0,153,612.0,14000
2023-05-29, TPHCM,D9TDHCM,Urban,1,4,4,4.0,110,440.0,8000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,5,1,2.0,160,320.0,10900
2023-05-29, TPHCM,D9TDHCM,Urban,0,2,2,2.0,95,190.0,4500
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,3,3.0,190,570.0,10600
2023-05-29, TPHCM,D9TDHCM,Urban,0,100,100,5.0,820,4100.0,41999
2023-05-29, TPHCM,D9TDHCM,Urban,0,3,2,2.0,83,166.0,5000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,14,12,5.0,140,700.0,10500
2023-05-29, TPHCM,D9TDHCM,Urban,1,4,3,4.0,112,448.0,6600
2023-05-29, TPHCM,D9TDHCM,Urban,1,4,4,3.0,95,285.0,10900
2023-05-29, TPHCM,D9TDHCM,Urban,1,3,2,2.0,125,250.0,5500
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,3,3,3.0,60,180.0,4400
2023-05-29, TPHCM,D9TDHCM,Urban,1,10,6,3.0,7000,21000.0,100000
2023-05-29, TPHCM,D9TDHCM,Urban,0,4,3,4.0,100,400.0,5500
2023-05-29, TPHCM,D9TDHCM,Urban,0,2,2,2.0,56,112.0,5100
2023-05-29, TPHCM,D9TDHCM,Urban,0,15,14,2.0,250,500.0,12700
2023-05-29, TPHCM,D9TDHCM,Urban,1,3,3,2.0,100,200.0,5900
2023-05-29, TPHCM,DTANPHUHCM,Urban,1,5,6,3.0,111,333.0,9300
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,220,440.0,7000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,21,42.0,2750
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,9,9,2.0,480,960.0,27000
2023-05-29, TPHCM,D9TDHCM,Urban,0,4,2,4.0,75,300.0,4600
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,25,25,2.0,400,800.0,22000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,40,39,4.0,300,1200.0,20000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,3,3,2.0,78,156.0,5500
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,3,3.0,190,570.0,10600
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,48,96.0,4320
2023-05-29, TPHCM,DBINHTANHCM,Urban,0,5,5,5.0,92,460.0,9000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,3,2,2.0,80,160.0,4600
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,3,4,3.0,48,144.0,6100
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,5,5,2.0,75,150.0,3200
2023-05-29, TPHCM,DTANBINHHCM,Urban,1,12,12,7.0,76,532.0,16800
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,3,1,2.0,45,90.0,2700
2023-05-29, TPHCM,DTANBINHHCM,Urban,1,4,4,3.0,248,744.0,62000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,45,90.0,2000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,1,1,2.0,85,170.0,5100
2023-05-29, TPHCM,D9TDHCM,Urban,0,5,5,2.0,140,280.0,6700
2023-05-29, TPHCM,D12HCM,Urban,0,3,2,2.0,50,100.0,2650
2023-05-29, TPHCM,D9TDHCM,Urban,1,6,6,5.0,60,300.0,12800
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,26,26,3.0,252,756.0,12000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,5,3,3.0,220,660.0,25000
2023-05-29, TPHCM,DBINHTANHCM,Urban,0,13,13,4.0,104,416.0,8300
2023-05-29, TPHCM,D9TDHCM,Urban,0,12,8,2.0,310,620.0,9400
2023-05-29, TPHCM,D9TDHCM,Urban,1,18,18,6.0,225,1350.0,17500
2023-05-29, TPHCM,D9TDHCM,Urban,1,5,4,3.0,105,315.0,8500
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,5,5.0,64,320.0,8300
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,10,10,3.0,650,1950.0,36000
2023-05-29, TPHCM,D7HCM,Urban,1,5,6,3.0,200,600.0,29500
2023-05-29, TPHCM,SDNHABEHCM,Suburban,1,4,5,3.0,140,420.0,18500
2023-05-29, TPHCM,DPHUNHUANHCM,Urban,0,4,4,6.0,300,1800.0,12500
2023-05-29, TPHCM,DPHUNHUANHCM,Urban,0,6,6,4.0,92,368.0,16200
2023-05-29, TPHCM,DPHUNHUANHCM,Urban,0,5,5,4.0,56,224.0,11900
2023-05-29, TPHCM,SDNHABEHCM,Suburban,0,4,5,4.0,120,480.0,1500
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,2,2,2.0,270,540.0,16200
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,3,4,3.0,270,810.0,10500
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,5,2.0,72,144.0,5700
2023-05-29, TPHCM,D9TDHCM,Urban,0,4,4,4.0,75,300.0,4600
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,7,7,4.0,180,720.0,19600
2023-05-29, TPHCM,D9TDHCM,Urban,0,10,10,2.0,300,600.0,9500
2023-05-29, TPHCM,D9TDHCM,Urban,0,15,12,2.0,700,1400.0,40000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,2,2.0,100,200.0,4800
2023-05-29, TPHCM,D9TDHCM,Urban,0,3,2,2.0,45,90.0,3150
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,5,7,4.0,200,800.0,18000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,3,3.0,52,156.0,4500
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,4,2.0,110,220.0,5500
2023-05-29, TPHCM,D9TDHCM,Urban,0,44,44,5.0,840,4200.0,42000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,4,3.0,80,240.0,8800
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,1,1,2.0,55,110.0,3700
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,4,3.0,57,171.0,6100
2023-05-29, TPHCM,DGOVAPHCM,Urban,1,4,3,3.0,114,342.0,23500
2023-05-29, TPHCM,D9TDHCM,Urban,1,3,3,3.0,252,756.0,27000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,3,3.0,44,132.0,5100
2023-05-29, TPHCM,D12HCM,Urban,1,3,4,3.0,300,900.0,23500
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,3,3,3.0,66,198.0,5700
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,3,3.0,45,135.0,5380
2023-05-29, TPHCM,D9TDHCM,Urban,1,6,6,6.0,93,558.0,20500
2023-05-29, TPHCM,D9TDHCM,Urban,1,4,4,4.0,100,400.0,7500
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,3,3,5.0,45,225.0,5250
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,2,3.0,100,300.0,5500
2023-05-29, TPHCM,D9TDHCM,Urban,1,5,6,5.0,159,795.0,15999
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,64,128.0,5800
2023-05-29, TPHCM,D9TDHCM,Urban,0,5,5,4.0,110,440.0,5900
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,5,4,3.0,210,630.0,26500
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,3,3,2.0,56,112.0,5500
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,65,130.0,4650
2023-05-29, TPHCM,D9TDHCM,Urban,1,3,3,2.0,148,296.0,13320
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,9,9,3.0,240,720.0,13400
2023-05-29, TPHCM,D9TDHCM,Urban,0,2,1,2.0,90,180.0,5000
2023-05-29, TPHCM,D9TDHCM,Urban,0,2,3,5.0,30,150.0,3700
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,17,17,4.0,133,532.0,13900
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,12,12,5.0,80,400.0,11500
2023-05-29, TPHCM,D9TDHCM,Urban,1,12,11,4.0,120,480.0,11000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,60,120.0,3650
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,3,3,3.0,120,360.0,8600
2023-05-29, TPHCM,DGOVAPHCM,Urban,1,3,3,5.0,64,320.0,13500
2023-05-29, TPHCM,D2TDHCM,Urban,1,3,3,3.0,700,2100.0,142000
2023-05-29, TPHCM,D2TDHCM,Urban,1,4,4,3.0,506,1518.0,250000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,3,3,2.0,85,170.0,6800
2023-05-29, TPHCM,DTANBINHHCM,Urban,0,3,3,3.0,108,324.0,21060
2023-05-29, TPHCM,DTANBINHHCM,Urban,1,2,2,2.0,161,322.0,43470
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,3,3,3.0,41,123.0,7500
2023-05-29, TPHCM,D1HCM,Urban,0,10,10,17.0,540,9180.0,1250000
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,3,3,3.0,40,120.0,5300
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,4,4,2.0,75,150.0,5100
2023-05-29, TPHCM,DBINHTHANHHCM,Urban,1,3,3,5.0,100,500.0,25000
2023-05-29, TPHCM,D9TDHCM,Urban,0,3,3,2.0,248,496.0,14200
2023-05-29, TPHCM,D2TDHCM,Urban,0,4,2,2.0,88,176.0,10600
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,2,2,3.0,143,429.0,5800
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,4,2.0,1000,2000.0,37
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,6,4,2.0,176,352.0,10560
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,4,4,3.0,190,570.0,12000
2023-05-29, TPHCM,DTHUDUCHCM,Urban,1,3,3,2.0,90,180.0,6500
2023-05-29, TPHCM,DTHUDUCHCM,Urban,0,2,2,2.0,135,270.0,9600
2023-05-29, TPHCM,DGOVAPHCM,Urban,0,2,2,2.0,60,120.0,3500
2023-05-28, TPHCM,SDNHABEHCM,Suburban,1,1,1,3.0,90,270.0,7250
